id,question_id,question_field,option_order,option_name,option_label,option_label_es,option_text,option_text_es,option_value,option_datatype,option_textdata_size,option_textdata_type,option_label_link,option_help_bubble,option_help_bubble_es,option_help_parenting,option_help_parenting_es,option_help_legal,option_help_legal_es,option_help_code,option_help_code_es,option_label_pt,option_text_pt,option_show_label
3531,1305,dup_daycarePayer,12,fieldParentFirstName1ParentOnesPercent,"[[field Parent_FirstName(1) ""Parent one""]]'s percent",,,,fieldParentFirstName1ParentOnesPercent,,,,,,,,,,,,,,,
3532,1305,dup_daycarePayer,13,fieldParentFirstName2ParentTwosPercent,"[[field Parent_FirstName(2) ""Parent Two""]]'s percent",,,,fieldParentFirstName2ParentTwosPercent,,,,,,,,,,,,,,,
3533,1305,dup_daycarePayer,14,other payer,other payer:,,,,other payer,,,,,,,,,,,,,,,
3534,1305,dup_daycarePayer,11,fieldParentFirstName2ParentTwo,"[[field Parent_FirstName(2) ""Parent Two""]]",,,,fieldParentFirstName2ParentTwo,,,,,,,,,,,,,,,
7257,966,poisonPlantsOutdoors,0,haveRemovedAllPoisonousOutdoorPlants,have removed all poisonous outdoor plants,,,,haveRemovedAllPoisonousOutdoorPlants,,0,text,,,,,,,,,,,,
3535,1305,dup_daycarePayer,10,fieldParentFirstName1ParentOne,"[[field Parent_FirstName(1) ""Parent one""]]",,,,fieldParentFirstName1ParentOne,,,,,,,,,,,,,,,
3536,1305,dup_daycarePayer,3,both pay equally,both pay equally,,,,both pay equally,,,,,,,,,,,,,,,
3936,1349,dup_MentalDiagnosis,4,Anxiety,Anxiety,,,,Anxiety,,,,,,,,,,,,,,,
3937,1349,dup_MentalDiagnosis,5,Learning Disorder,Learning Disorder,,,,Learning Disorder,,,,,,,,,,,,,,,
3876,1344,physicalMedicaCheckupl,1,within6Months,within 6 months,,,,within6Months,,0,text,,,,,,,,,,,,
3874,1344,physicalMedicaCheckupl,4,overTwoYears,over two years,,,,overTwoYears,,0,text,,,,,,,,,,,,
3875,1344,physicalMedicaCheckupl,5,overFiveYears,over five years,,,,overFiveYears,,0,text,,,,,,,,,,,,
3877,1344,physicalMedicaCheckupl,2,within1Year,within 1 year,,,,within1Year,,0,text,,,,,,,,,,,,
3893,1347,dup_MentalDiagnosis,3,none,none,,,,none,,,,,,,,,,,,,,,
171,83,EmploymentStatus,4,unemployed,unemployed,desempleado,,,unemployed,,,,,,,,,,,,,,,
3894,1347,dup_MentalDiagnosis,6,Depression,Depression,,,,Depression,,,,,,,,,,,,,,,
3895,1347,dup_MentalDiagnosis,7,Mental Retardation,Mental Retardation,,,,Mental Retardation,,,,,,,,,,,,,,,
3542,83,EmploymentStatus,3,seasonal,seasonal,,,,seasonal,,0,,,,,,,,,,,,,
3896,1347,dup_MentalDiagnosis,8,Motor Skills Disorder,Motor Skills Disorder,,,,Motor Skills Disorder,,,,,,,,,,,,,,,
12262,683,photoDateYear,7,2008,2008,,,,2008,,0,text,,,,,,,,,,,,
11191,2454,relationshipType,13,other,other,,,,other,,20,text,,,,,,,,,,,,
11168,2638,employmentBenefitsVision,2,self,self,,,,self,,0,text,,,,,,,,,,,,
3853,1342,employmentBenefitsDisability,0,none,none,,,,none,,0,text,,,,,,,,,,,,
6367,1554,drugTestReasons,4,decliningGradesSchoolInterest,declining grades/school interest,,,,decliningGradesSchoolInterest,,0,text,,,,,,,,,,,,
3854,1342,employmentBenefitsDisability,1,yes,yes,,,,yes,,0,text,,,,,,,,,,,,
3855,93,EmpBenefitsHealth,2,none,none,,,,none,,0,,,,,,,,,,,,,
3857,94,EmpBenefitsDental,4,family,,,,,,,0,,,,,,,,,,,,,
8214,2121,dup_alcoholAbuseSolutionC1,12,notClear,not clear,,,,notClear,,0,text,,,,,,,,,,,,
3856,94,EmpBenefitsDental,3,self,self,,,,self,,0,,,,,,,,,,,,,
3858,94,EmpBenefitsDental,2,none,none,,,,none,,0,,,,,,,,,,,,,
3859,93,EmpBenefitsHealth,3,self,self,,,,self,,0,,,,,,,,,,,,,
3860,93,EmpBenefitsHealth,4,family,family,,,,family,,0,,,,,,,,,,,,,
3861,1135,physicalHealth,0,excellent,excellent,,,,excellent,,0,text,,,,,,,,,,,,
3548,150,HealthInsuranceBy,4,fieldParentFirstName1sEmployerPays,[[field Parent_FirstName(1)]]'s employer pays,,,,fieldParentFirstName1sEmployerPays,,0,,,,,,,,,,,,,
3862,1135,physicalHealth,1,average,average,,,,average,,0,text,,,,,,,,,,,,
3863,1135,physicalHealth,2,poor,poor,,,,poor,,0,text,,,,,,,,,,,,
3828,116,EduDegree,5,Certificationfield,Certification (field),,,,Certificationfield,,15,text,,,,,,,,,,,,
3829,116,EduDegree,6,Associatesmajor,Associates (major),,,,Associatesmajor,,15,text,,,,,,,,,,,,
3830,116,EduDegree,7,Bachelorsmajor,Bachelors (major),,,,Bachelorsmajor,,15,text,,,,,,,,,,,,
11114,2626,dup_parentParentFatherMarriage#,4,5,5,,,,5,,0,text,,,,,,,,,,,,
3833,116,EduDegree,9,Doctoratemajor,Doctorate (major),,,,Doctoratemajor,,15,text,,,,,,,,,,,,
3835,116,EduDegree,10,FieldOfStudy,Field of study,,,,FieldOfStudy,,15,text,,,,,,,,,,,,
7441,1772,dup_parentContactEncourage,2,sometimes,sometimes,,,,sometimes,,0,,,,,,,,,,,,,
3550,150,HealthInsuranceBy,5,fieldParentFirstName2sEmployerPays,[[field Parent_FirstName(2)]]'s employer pays,,,,fieldParentFirstName2sEmployerPays,,0,,,,,,,,,,,,,
7286,945,choreListOutsidePayment,3,morePriviliges,more priviliges,,,,morePriviliges,,0,,,,,,,,,,,,,
3527,778,daycareLocus,6,otherPlace,other place,,,,otherPlace,,20,text,,,,,,,,,,,,
3526,779,daycareTime,5,otherTime,other time,,,,otherTime,,20,text,,,,,,,,,,,,
3551,150,HealthInsuranceBy,6,fieldParentFirstName1Pays,[[field Parent_FirstName(1)]] pays,,,,fieldParentFirstName1Pays,,0,,,,,,,,,,,,,
3822,115,EduHighestGrade,9,FourYearCollege,Four Year College,,,,FourYearCollege,,0,,,,,,,,,,,,,
3820,115,EduHighestGrade,13,PostDoctorate,Post-Doctorate,,,,PostDoctorate,,0,,,,,,,,,,,,,
3819,115,EduHighestGrade,12,PostGraduate,Post-Graduate,,,,PostGraduate,,0,,,,,,,,,,,,,
3826,116,EduDegree,1,GradeSchoolDiploma,Grade School Diploma,,,,GradeSchoolDiploma,,0,text,,,,,,,,,,,,
3827,116,EduDegree,4,HighSchoolGEDDiploma,High School/GED Diploma,,,,HighSchoolGEDDiploma,,0,text,,GED=General Educational Development,,,,,,,,,,
3807,1329,dup_immigrationStatus,2,permanent resident,permanent resident,,,,permanent resident,,0,,,green card,,,,,,,,,,
3809,1329,citizenImmigrationStatus,3,temporaryResident,temporary resident,,,,temporaryResident,,10,text,,specify visa type,,,,,,,,,,
9389,2290,Plan_SpecialPrograms,1,Screen,Screen,Screen,,,Screen,,,,,,,,,,,,,,,
9390,2290,Plan_SpecialPrograms,2,Report,Report,Report,,,Report,,,,,,,,,,,,,,,
9391,2291,Plan_ApprovedActivities,1,Screen,Screen,Screen,,,Screen,,,,,,,,,,,,,,,
3554,150,HealthInsuranceBy,9,fieldParentFirstName2sCOBRAPolicy,[[field Parent_FirstName(2)]]'s COBRA policy,,,,fieldParentFirstName2sCOBRAPolicy,,0,,,,,,,,,,,,,
9392,2291,Plan_ApprovedActivities,2,Report,Report,Report,,,Report,,,,,,,,,,,,,,,
3553,150,HealthInsuranceBy,8,fieldParentFirstName1sCOBRAPolicy,[[field Parent_FirstName(1)]]'s COBRA policy,,,,fieldParentFirstName1sCOBRAPolicy,,0,,,,,,,,,,,,,
3541,576,fostcareReturn,10,other,other,,,,other,,12,text,,name of person,,,,,,,,,,
207,115,EduHighestGrade,4,Trade School,Trade School,Escuela de comercio,,,Trade School,,0,,,,,,,,,,,,,
3821,115,EduHighestGrade,8,TwoYearCollege,Two Year College,,,,TwoYearCollege,,0,,,,,,,,,,,,,
7442,1772,dup_parentContactEncourage,3,rarely,,,,,,,0,,,,,,,,,,,,,
7443,1772,dup_parentContactEncourage,4,never,never,,,,never,,0,,,,,,,,,,,,,
3555,150,HealthInsuranceBy,11,otherPayer,other payer:,,,,otherPayer,,10,text,,,,,,,,,,,,
3794,1328,citizenImmigrationStatus,1,USCitizen,U.S. citizen,,,,USCitizen,,0,text,,,,,,,,,,,,
3574,998,handWashingFrequency,5,afterMeals,after meals,,,,afterMeals,,0,,,,,,,,,,,,,
254,150,HealthInsuranceBy,10,medicare,medicare,seguro médico del gobierno,,,medicare,,0,,,,,,,,,,,,,
7258,966,poisonPlantsOutdoors,1,haveNotRemovedAllPoisonousOutdoorPlants,have not removed all poisonous outdoor plants,,,,haveNotRemovedAllPoisonousOutdoorPlants,,0,text,,,,,,,,,,,,
7287,949,backtalk,2,no,no,,,,no,,0,,,,,,,,,,,,,
3556,540,adoptedChildAdjustment,3,fair,fair,,,,fair,,0,,,,,,,,,,,,,
3557,1313,dup_fostcareReturn,10,otherwho,other (who?),,,,otherwho,,,,,,,,,,,,,,,
3558,1313,dup_fostcareReturn,4,mother and father,mother and father,,,,mother and father,,,,,,,,,,,,,,,
3559,1313,dup_fostcareReturn,6,mother,mother,,,,mother,,,,,,,,,,,,,,,
3560,1313,dup_fostcareReturn,9,aunt/uncle,aunt/uncle,,,,aunt/uncle,,,,,,,,,,,,,,,
3561,1313,dup_fostcareReturn,8,brother/sister,brother/sister,,,,brother/sister,,,,,,,,,,,,,,,
3562,1313,dup_fostcareReturn,7,grandparent,grandparent,,,,grandparent,,,,,,,,,,,,,,,
3563,1313,dup_fostcareReturn,5,father,father,,,,father,,,,,,,,,,,,,,,
9975,1035,friendsInteraction,2,sometimes,sometimes,,,,sometimes,,0,text,,,,,,,,,,,,
3580,1042,friendsParentConfide,5,otherPerson,other person,,,,otherPerson,,10,text,,,,,,,,,,,,
8202,2120,dup_alcoholAbuseSolutionC1,14,other,other,,,,other,,20,text,,,,,,,,,,,,
3062,152,MentalDiagnosis,7,Depression,Depression,,,,Depression,,,,,,,,,,,,,,,
905,152,MentalDiagnosis,8,Mental Retardation,Mental Retardation,,,,Mental Retardation,,,,,,,,,,,,,,,
907,152,MentalDiagnosis,9,Motor Skills Disorder,Motor Skills Disorder,,,,Motor Skills Disorder,,,,,,,,,,,,,,,
908,152,MentalDiagnosis,10,Communication Disorder,Communication Disorder,,,,Communication Disorder,,,,,,,,,,,,,,,
909,152,MentalDiagnosis,11,Developmental Disorder,Developmental Disorder,,,,Developmental Disorder,,,,,,,,,,,,,,,
6994,1733,dup_collegeImportant,1,weBothAgree,we both agree,,,,weBothAgree,,0,text,,,,,,,,,,,,
6995,1733,dup_collegeImportant,2,onlyIAgree,only I agree,,,,onlyIAgree,,0,text,,,,,,,,,,,,
1483,151,InsuranceCoverage,2,basic,basic,,,,basic,,0,text,,"Basic health insurance plans provide benefits when you require hospitalization, room and board and other hospital services, physicians' non-surgical services and surgery performed in the hospital. These policies are usually very limited in amount and only for a specific illnesses listed in the policy. X-rays, scans, lab work and other tests as well as room and board in an extended care facility. Basic health insurance policies contain a deductible and some have ""first dollar"" coverage so you don't pay any deductible where there is a ""covered medical expense."" ",,,,,,,,,,
912,152,MentalDiagnosis,14,Disruptive Behavior Disorder,Disruptive Behavior Disorder,,,,Disruptive Behavior Disorder,,,,,,,,,,,,,,,
913,152,MentalDiagnosis,15,Feeding/Eating Disorder,Feeding/Eating Disorder,,,,Feeding/Eating Disorder,,,,,,,,,,,,,,,
915,152,MentalDiagnosis,17,Elimination Disorder,Elimination Disorder,,,,Elimination Disorder,,,,,,,,,,,,,,,
3061,152,MentalDiagnosis,5,Anxiety,Anxiety,,,,Anxiety,,,,,,,,,,,,,,,
906,152,MentalDiagnosis,6,Learning Disorder,Learning Disorder,,,,Learning Disorder,,,,,,,,,,,,,,,
137,76,FacialFeatures,7,acne,acne,acné,,,acne,,,,,,,,,,,,,,,
3573,747,medicalReleasesFiled,6,yesOther,yes - other,,,,yesOther,,10,text,,,,,,,,,,,,
3111,1226,medicalFinancialResponsible,4,other,other,,,,other,,10,text,,,,,,,,,,,,
4298,152,MentalDiagnosis,18,other,other,,,,other,,10,text,,,,,,,,,,,,
9663,723,custodySameAgree4All,3,neitherAgrees,neither agrees,,,,neitherAgrees,,0,text,,,,,,,,,,,,
9739,2346,dup_bedtimeTimeVacationsMinute,1,15,15,,,,15,,0,text,,,,,,,,,,,,
6643,152,MentalDiagnosis,4,noMentalHealthIssues,no mental health issues,,,,noMentalHealthIssues,,0,text,,,,,,,,,,,,
9740,2346,dup_bedtimeTimeVacationsMinute,2,30,30,,,,30,,0,text,,,,,,,,,,,,
6648,1044,medicAlertTag,0,doesWearAMedicAlertTag,does wear a Medic Alert Tag,,,,doesWearAMedicAlertTag,,0,text,,,,,,,,,,,,
6649,1044,medicAlertTag,1,doesNotWearAMedicAlertTag,does not wear a Medic Alert Tag,,,,doesNotWearAMedicAlertTag,,0,text,,,,,,,,,,,,
6650,745,allergyAnaphylacticShock,3,beeOrWaspSting,bee or wasp sting,,,,beeOrWaspSting,,0,,,,,,,,,,,,,
6651,745,allergyAnaphylacticShock,4,nuts,nuts,,,,nuts,,0,,,,,,,,,,,,,
6652,745,allergyAnaphylacticShock,5,fish,fish,,,,fish,,0,,,,,,,,,,,,,
6653,745,allergyAnaphylacticShock,6,dairy,dairy,,,,dairy,,0,,,,,,,,,,,,,
6654,745,allergyAnaphylacticShock,7,eggs,eggs,,,,eggs,,0,,,,,,,,,,,,,
6655,745,allergyAnaphylacticShock,8,wheat,wheat,,,,wheat,,0,,,,,,,,,,,,,
6656,745,allergyAnaphylacticShock,9,fruit,fruit,,,,fruit,,0,,,,,,,,,,,,,
6657,745,allergyAnaphylacticShock,10,spices,spices,,,,spices,,0,,,,,,,,,,,,,
6659,745,allergyAnaphylacticShock,20,penicillinDrugs,penicillin drugs,,,,penicillinDrugs,,0,,,,,,,,,,,,,
6660,745,allergyAnaphylacticShock,21,anaestheticDrugs,anaesthetic drugs,,,,anaestheticDrugs,,0,,,,,,,,,,,,,
6661,745,allergyAnaphylacticShock,22,medicalInjectionDyes,medical injection dyes,,,,medicalInjectionDyes,,0,,,,,,,,,,,,,
6662,745,allergyAnaphylacticShock,23,other,other,,,,other,,10,text,,,,,,,,,,,,
6663,563,dentalProblems,1,noDentalNeeds,no dental needs,,,,noDentalNeeds,,0,text,,,,,,,,,,,,
6664,563,dentalProblems,2,anUntreatedCavity,an untreated cavity,,,,anUntreatedCavity,,0,,,,,,,,,,,,,
6665,563,dentalProblems,3,aBrokenToothRepaired,a broken tooth repaired,,,,aBrokenToothRepaired,,0,,,,,,,,,,,,,
888,563,dentalProblems,11,other,other,otro,,,other,,10,text,,,,,,,,,,,,
6666,563,dentalProblems,4,aToothRemoved,a tooth removed,,,,aToothRemoved,,0,,,,,,,,,,,,,
886,563,dentalProblems,9,gumDisease,gum disease,problema de encías,,,gumDisease,,0,,,,,,,,,,,,,
883,563,dentalProblems,6,orthodonicCarebracesRetainers,"orthodonic care (braces, retainers)","tratamiento de ortodoncia (frenillos, retensores)",,,orthodonicCarebracesRetainers,,0,,,,,,,,,,,,,
887,563,dentalProblems,10,infections,infections,infecciones,,,infections,,0,,,,,,,,,,,,,
2722,800,Language,2,Spanish,Español,,,,Spanish,,,,,,,,,,,,,,,
6844,1673,dup_numberOfAdultResidents,0,1,1,,,,1,,0,text,,,,,,,,,,,,
6845,1673,dup_numberOfAdultResidents,1,2,2,,,,2,,0,text,,,,,,,,,,,,
6846,1673,dup_numberOfAdultResidents,2,3,3,,,,3,,0,text,,,,,,,,,,,,
6847,1673,dup_numberOfAdultResidents,3,4,4,,,,4,,0,text,,,,,,,,,,,,
6848,1673,dup_numberOfAdultResidents,4,5,5,,,,5,,0,text,,,,,,,,,,,,
6851,163,InputChildren,4,doNotAgree,do not agree,,,,doNotAgree,,0,,,,,,,,,,,,,
670,457,movingNoticeType,1,verballyinPersonPhoneVoicemail,verbally (in person - phone - voicemail),Verbal ( en persona - por teléfono - mensaje telefónico),,,verballyinPersonPhoneVoicemail,,0,text,,,,,,,,,,,,
6996,1733,dup_collegeImportant,3,onlyAgrees,only [[field Parent_FirstName(2)]] agrees,,,,onlyAgrees,,0,text,,,,,,,,,,,,
671,457,movingNoticeType,2,byLetterhandDeliveryMailFax,by letter (hand-delivery - mail - fax),Carta (entrega personal- correo- fax),,,byLetterhandDeliveryMailFax,,0,,,,,,,,,,,,,
6852,163,InputChildren,3,agree,agree,,,,agree,,0,,,,,,,,,,,,,
6997,1734,dup_collegeExamPrep,3,onlyAgrees,only [[field Parent_FirstName(2)]] agrees,,,,onlyAgrees,,0,text,,,,,,,,,,,,
6954,1718,dup_dup_activityBanned,6,pottery,pottery,,,,pottery,,0,,,,,,,,,,,,,
6955,1718,dup_dup_activityBanned,7,fantasy/role play,fantasy/role play,,,,fantasy/role play,,0,,,,,,,,,,,,,
672,457,movingNoticeType,3,byLetterWReceiptcertifiedMailOverniteDeliveryCourier,by letter w/ Receipt (certified mail - overnite delivery - courier),Carta c/ recibo (correo certificado - entrega rápida - mensajeríal ),,,byLetterWReceiptcertifiedMailOverniteDeliveryCourier,,0,,,,,,,,,,,,,
6998,1734,dup_collegeExamPrep,2,onlyIAgree,only I agree,,,,onlyIAgree,,0,text,,,,,,,,,,,,
6869,1594,Speach,10,accentSouthernDrawl,accent - southern drawl,,,,accentSouthernDrawl,,0,text,,,,,,,,,,,,
673,457,movingNoticeType,4,byEMailWReceiptacknowledgedByReply,by e-mail w/ Receipt (acknowledged by reply),correo electrónico c/ recibo (acuse de recibo),,,byEMailWReceiptacknowledgedByReply,,0,,,,,,,,,,,,,
6999,1734,dup_collegeExamPrep,1,weBothAgree,we both agree,,,,weBothAgree,,0,text,,,,,,,,,,,,
7444,1772,dup_parentContactEncourage,0,always,always,,,,always,,0,,,,,,,,,,,,,
7445,1772,dup_parentContactEncourage,1,mostly,,,,,,,0,,,,,,,,,,,,,
7446,1773,dup_parentChildPlanning,0,always,always,,,,always,,0,,,,,,,,,,,,,
7012,704,schoolGradeLevel,8,5thGrade,5th grade,,,,5thGrade,,0,,,,,,,,,,,,,
7036,1739,giftedProgram,0,doesNotNeed,does not need,,,,doesNotNeed,,0,text,,,,,,,,,,,,
7003,1732,highSchoolCompletion,4,neitherAgrees,neither agrees,,,,neitherAgrees,,0,text,,,,,,,,,,,,
7447,1773,dup_parentChildPlanning,5,never,never,,,,never,,0,,,,,,,,,,,,,
6870,1594,Speach,9,accentNortheasternNasal,accent - northeastern nasal,,,,accentNortheasternNasal,,0,text,,,,,,,,,,,,
6868,1594,Speach,15,accentLikeDude,"accent - like, dude",,,,accentLikeDude,,0,text,,,,,,,,,,,,
6924,1717,dup_activitiesInterests,1,art,art,,,,art,,0,,,,,,,,,,,,,
6617,1594,dup_Speech,16,accent - european,accent - european,,,,accent - european,,0,,,,,,,,,,,,,
6925,1717,dup_activitiesInterests,3,board games,board games,,,,board games,,0,,,,,,,,,,,,,
6926,1717,dup_activitiesInterests,2,biking,biking,,,,biking,,0,,,,,,,,,,,,,
6616,1594,dup_Speech,14,"accent - like, valley","accent - like, valley",,,,"accent - like, valley",,0,,,,,,,,,,,,,
6927,1717,dup_activitiesInterests,8,films/movies,films/movies,,,,films/movies,,0,,,,,,,,,,,,,
6928,1717,dup_activitiesInterests,7,fantasy/role play,fantasy/role play,,,,fantasy/role play,,0,,,,,,,,,,,,,
6929,1717,dup_activitiesInterests,6,pottery,pottery,,,,pottery,,0,,,,,,,,,,,,,
6930,1717,dup_activitiesInterests,17,4H,,,,,,,0,,,,,,,,,,,,,
6871,1594,Speach,12,accentMidwesternTwang,accent - midwestern twang,,,,accentMidwesternTwang,,0,text,,,,,,,,,,,,
6931,1717,dup_activitiesInterests,18,other,other,,,,other,,0,,,,,,,,,,,,,
6932,1717,dup_activitiesInterests,14,scouting,,,,,,,0,,,,,,,,,,,,,
6933,1717,dup_activitiesInterests,16,theatre/drama,theatre/drama,,,,theatre/drama,,0,,,,,,,,,,,,,
6934,1717,dup_activitiesInterests,15,video games,video games,,,,video games,,0,,,,,,,,,,,,,
6935,1717,dup_activitiesInterests,13,rollerblading,rollerblading,,,,rollerblading,,0,,,,,,,,,,,,,
6872,1594,Speach,17,accentAsian,accent - asian,,,,accentAsian,,0,text,,,,,,,,,,,,
6618,1594,dup_Speech,19,otherAccent,other accent,,,,otherAccent,,20,text,,,,,,,,,,,,
6936,1717,dup_activitiesInterests,12,skateboarding,skateboarding,,,,skateboarding,,0,,,,,,,,,,,,,
6937,1717,dup_activitiesInterests,11,singing/chorus,singing/chorus,,,,singing/chorus,,0,,,,,,,,,,,,,
6873,1594,Speach,18,accentAussieMate,"accent - Aussie, mate",,,,accentAussieMate,,0,text,,,,,,,,,,,,
6938,1717,dup_activitiesInterests,10,music listen,music listen,,,,music listen,,0,,,,,,,,,,,,,
6939,1717,dup_activitiesInterests,9,music play,music play,,,,music play,,0,,,,,,,,,,,,,
6940,1717,dup_activitiesInterests,5,crafts,crafts,,,,crafts,,0,,,,,,,,,,,,,
9800,2354,contractHomeConduct,2,aHomeConductContractIsInPlace,a home conduct contract is in place,,,,aHomeConductContractIsInPlace,,0,text,,,,,,,,,,,,
9741,2346,dup_bedtimeTimeVacationsMinute,3,45,45,,,,45,,0,text,,,,,,,,,,,,
9977,1035,friendsInteraction,4,rarely,rarely,,,,rarely,,0,text,,,,,,,,,,,,
8027,2064,dup_protectChildSafety,1,yes,yes,,,,yes,,0,,,,,,,,,,,,,
8028,2064,dup_protectChildSafety,2,no,no,,,,no,,0,,,,,,,,,,,,,
9976,1035,friendsInteraction,1,usually,usually,,,,usually,,0,text,,,,,,,,,,,,
11192,2646,parentApproval,0,agrees,agrees,,,,agrees,,0,text,,,,,,,,,,,,
8029,2065,dup_protectChildSafety,1,yes,yes,,,,yes,,0,,,,,,,,,,,,,
8030,2065,dup_protectChildSafety,2,no,no,,,,no,,0,,,,,,,,,,,,,
6941,1717,dup_activitiesInterests,4,cooking,cooking,,,,cooking,,0,,,,,,,,,,,,,
6942,1718,dup_dup_activityBanned,4,cooking,cooking,,,,cooking,,0,,,,,,,,,,,,,
8031,2066,dup_abuseType,1,physical,physical,,,,physical,,0,,,,,,,,,,,,,
6943,1718,dup_dup_activityBanned,5,crafts,crafts,,,,crafts,,0,,,,,,,,,,,,,
6944,1718,dup_dup_activityBanned,9,music play,music play,,,,music play,,0,,,,,,,,,,,,,
6945,1718,dup_dup_activityBanned,10,music listen,music listen,,,,music listen,,0,,,,,,,,,,,,,
6946,1718,dup_dup_activityBanned,11,singing/chorus,singing/chorus,,,,singing/chorus,,0,,,,,,,,,,,,,
6875,76,FacialFeatures,5,oneCheekDimple,one cheek dimple,,,,oneCheekDimple,,0,,,,,,,,,,,,,
6947,1718,dup_dup_activityBanned,12,skateboarding,skateboarding,,,,skateboarding,,0,,,,,,,,,,,,,
6948,1718,dup_dup_activityBanned,13,rollerblading,rollerblading,,,,rollerblading,,0,,,,,,,,,,,,,
6949,1718,dup_dup_activityBanned,15,video games,video games,,,,video games,,0,,,,,,,,,,,,,
6950,1718,dup_dup_activityBanned,16,theatre/drama,theatre/drama,,,,theatre/drama,,0,,,,,,,,,,,,,
6951,1718,dup_dup_activityBanned,14,scouting,,,,,,,0,,,,,,,,,,,,,
6952,1718,dup_dup_activityBanned,18,other,other,,,,other,,0,,,,,,,,,,,,,
6953,1718,dup_dup_activityBanned,17,4H,,,,,,,0,,,,,,,,,,,,,
8791,2226,dup_Nationality,125,Martinique,,,,,,,0,,,,,,,,,,,,,
6956,1718,dup_dup_activityBanned,8,films/movies,films/movies,,,,films/movies,,0,,,,,,,,,,,,,
6957,1718,dup_dup_activityBanned,2,biking,biking,,,,biking,,0,,,,,,,,,,,,,
6958,1718,dup_dup_activityBanned,3,board games,board games,,,,board games,,0,,,,,,,,,,,,,
6959,1718,dup_dup_activityBanned,1,art,art,,,,art,,0,,,,,,,,,,,,,
7448,1773,dup_parentChildPlanning,4,rarely,rarely,,,,rarely,,0,,,,,,,,,,,,,
2207,666,lessonsDriver,2,fieldParentFirstName1ShallDrive,[[field Parent_FirstName(1)]] shall drive,,,,fieldParentFirstName1ShallDrive,,2,text,,,,,,,,,,,,
9664,390,CustodyJointLegalPhysical,5,neitherAgrees,neither agrees,,,,neitherAgrees,,0,text,,,,,,,,,,,,
7054,1741,dup_religiousWorship,39,Wiccan/Pagan/Druid ,,,,,,,0,,,,,,,,,,,,,
9595,2120,alcoholAbuseSolutionChildP1,12,notClear,not clear,,,,notClear,,0,text,,,,,,,,,,,,
3480,74,Features,9,burn,burn,,,,burn,,10,text,,location/shape,,,,,,,,,,
8032,2066,dup_abuseType,2,sexual,sexual,,,,sexual,,0,,,,,,,,,,,,,
7838,2034,AccountType,2,Authorized,,,,,,,0,text,,,,,,,,,,,,
6961,1722,dup_driving,4,withAnAdultInAVacantPlace,with an adult in a vacant place,,,,withAnAdultInAVacantPlace,,0,text,,,,,,,,,,,,
1332,665,campDriver,1,bothParentsShallDriveEqually,both parents shall drive equally,,,,bothParentsShallDriveEqually,,0,text,,,,,,,,,,,,
11193,2646,parentApproval,1,doesNotAgree,does not agree,,,,doesNotAgree,,0,text,,,,,,,,,,,,
9746,2346,bedtimeTimeVacationsSummerMinute,0,00,00,,,,00,,0,text,,,,,,,,,,,,
9665,74,Features,7,noDistinguishingFeatures,no distinguishing features,,,,noDistinguishingFeatures,,0,text,,,,,,,,,,,,
7259,966,poisonPlantsOutdoors,2,haveNoPoisonousOutdoorPlants,have no poisonous outdoor plants,,,,haveNoPoisonousOutdoorPlants,,0,text,,,,,,,,,,,,
9742,2347,dup_bedtimeTimeVacationsSummerMinute,1,15,15,,,,15,,0,text,,,,,,,,,,,,
9743,2347,dup_bedtimeTimeVacationsSummerMinute,2,30,30,,,,30,,0,text,,,,,,,,,,,,
7017,704,schoolGradeLevel,13,10thGrade,10th grade,,,,10thGrade,,0,,,,,,,,,,,,,
11169,2639,history,0,no,no,,,,no,,0,text,,,,,,,,,,,,
7018,704,schoolGradeLevel,14,11thGrade,11th grade,,,,11thGrade,,0,,,,,,,,,,,,,
7037,1739,giftedProgram,1,doesNeed,does need,,,,doesNeed,,0,text,,,,,,,,,,,,
10038,2421,dup_alienationSolution,2,joint counseling,joint counseling,,,,joint counseling,,0,,,,,,,,,,,,,
7019,704,schoolGradeLevel,15,12thGrade,12th grade,,,,12thGrade,,0,,,,,,,,,,,,,
4723,1358,ParentOneState,4,Arkansas,Arkansas,,,,AR,,,,,,,,,,,,,,,
1455,704,schoolGradeLevel,2,nurserySchool,nursery school,,,,nurserySchool,,0,,,,,,,,,,,,,
7038,1738,specialEnrichment,0,doesNotNeed,does not need,,,,doesNotNeed,,0,text,,,,,,,,,,,,
4724,1358,ParentOneState,5,California,California,,,,CA,,,,,,,,,,,,,,,
7039,1738,specialEnrichment,1,doesNeed,does need,,,,doesNeed,,0,text,,,,,,,,,,,,
11170,2639,history,1,yes,yes,,,,yes,,0,text,,,,,,,,,,,,
10039,2421,dup_alienationSolution,1,counselingForfieldParentFirstName2theOtherParent,"counseling for [[field Parent_FirstName(2) ""the other parent""]]",,,,counselingForfieldParentFirstName2theOtherParent,,0,,,,,,,,,,,,,
10045,2422,dup_alienationSolution,3,mediation,mediation,,,,mediation,,0,,,,,,,,,,,,,
10046,2422,dup_alienationSolution,2,joint counseling,joint counseling,,,,joint counseling,,0,,,,,,,,,,,,,
10047,2422,dup_alienationSolution,1,counselingForfieldParentFirstName2theOtherParent,"counseling for [[field Parent_FirstName(2) ""the other parent""]]",,,,counselingForfieldParentFirstName2theOtherParent,,0,,,,,,,,,,,,,
